175.45.176.0-45235-149.171.126.16-21-tcp,0.9672131147540983,1,1,1,10109.28813559322,1,1,1
175.45.176.3-1025-149.171.126.11-21-tcp,0.6666666666666666,1,1,1,7166.790697674419,1,0,0
175.45.176.1-28136-149.171.126.11-21-tcp,0.8717948717948718,1,1,1,8774.434782608696,1,1,1
175.45.176.2-43663-149.171.126.15-21-tcp,0.8854961832061069,1,1,1,9228.868217054263,1,1,1
175.45.176.3-64709-149.171.126.15-21-tcp,0.8936170212765957,1,1,1,9020.74820143885,1,1,1
59.166.0.3-14055-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-34658-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
149.171.126.9-21-59.166.0.1-39699-tcp,0.9891774891774892,1,1,1,13126.504347826087,1,1,1
59.166.0.1-19285-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-35151-149.171.126.9-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-49957-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.6-27050-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-16547-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-1417-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-4915-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-56562-149.171.126.8-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-56353-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-43741-149.171.126.0-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.8-29140-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-7040-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-45330-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-1108-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-42986-149.171.126.0-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.8-34703-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.0-26659-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-52240-149.171.126.5-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
175.45.176.3-42152-149.171.126.13-21-tcp,0.8648648648648649,1,1,1,8656.40366972477,1,1,1
59.166.0.4-36548-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-51910-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.8-31683-149.171.126.8-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-54418-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-8677-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-27563-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-6820-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-62959-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-26982-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
175.45.176.0-41600-149.171.126.14-21-tcp,0.8285714285714286,1,1,1,6575.867647058823,0,0,0
59.166.0.2-20337-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-49981-149.171.126.9-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.6-9082-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-26355-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-48429-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-23872-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-12500-149.171.126.5-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.0-55311-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-56922-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-1516-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-8343-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
175.45.176.0-9886-149.171.126.17-21-tcp,0.8888888888888888,1,1,1,9395.939849624061,1,1,1
59.166.0.9-29635-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.8-42018-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-14722-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-22197-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-1780-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-42457-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.0-44475-149.171.126.8-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-39042-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-24908-149.171.126.5-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-48217-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-29571-149.171.126.9-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-4276-149.171.126.8-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-3932-149.171.126.9-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-5225-149.171.126.0-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-39033-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-21162-149.171.126.9-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-13924-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.4-64861-149.171.126.8-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-40915-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-33942-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.6-25977-149.171.126.4-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.1-34248-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.0-63684-149.171.126.7-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-48470-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-43780-149.171.126.5-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-42010-149.171.126.5-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.9-28980-149.171.126.0-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.5-55778-149.171.126.6-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.7-62640-149.171.126.2-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.3-24124-149.171.126.1-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
59.166.0.2-17792-149.171.126.3-21-tcp,0.7363636363636363,1,1,1,7883.833333333333,1,1,0
